ts,t_sec,gpu,sm_pct,mem_pct,mem_used_MiB,mem_total_MiB,mem_free_MiB,vram_used_pct,proc_mem_MiB,sm_clock_MHz,power_W
2025-09-12T16:53:08.097,96.764,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.6
2025-09-12T16:53:08.198,96.865,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.6
2025-09-12T16:53:08.540,97.206,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.4
2025-09-12T16:53:08.641,97.308,1,35,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.4
2025-09-12T16:53:08.743,97.409,1,35,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.4
2025-09-12T16:53:08.844,97.511,1,35,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.2
2025-09-12T16:53:08.945,97.612,1,35,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.2
2025-09-12T16:53:09.047,97.713,1,35,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.2
2025-09-12T16:53:09.148,97.815,1,35,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.2
2025-09-12T16:53:09.249,97.916,1,35,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.2
2025-09-12T16:53:09.351,98.018,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.3
2025-09-12T16:53:09.452,98.119,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.3
2025-09-12T16:53:09.554,98.220,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.3
2025-09-12T16:53:09.894,98.561,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.3
2025-09-12T16:53:09.996,98.663,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.0
2025-09-12T16:53:10.098,98.764,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.0
2025-09-12T16:53:10.199,98.866,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.0
2025-09-12T16:53:10.300,98.967,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.0
2025-09-12T16:53:10.402,99.068,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.0
2025-09-12T16:53:10.503,99.170,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.0
2025-09-12T16:53:10.604,99.271,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.0
2025-09-12T16:53:10.706,99.372,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.0
2025-09-12T16:53:10.807,99.474,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.0
2025-09-12T16:53:10.908,99.575,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1800,140.2
2025-09-12T16:53:11.358,100.025,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1800,140.2
2025-09-12T16:53:11.459,100.126,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1800,132.1
2025-09-12T16:53:11.561,100.227,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1800,132.1
2025-09-12T16:53:11.662,100.329,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1800,132.1
2025-09-12T16:53:11.763,100.430,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1800,132.1
2025-09-12T16:53:11.865,100.531,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1800,132.1
2025-09-12T16:53:11.966,100.633,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,136.2
2025-09-12T16:53:12.067,100.734,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,136.2
2025-09-12T16:53:12.169,100.835,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,136.2
2025-09-12T16:53:12.270,100.937,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,136.2
2025-09-12T16:53:12.371,101.038,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,136.2
2025-09-12T16:53:12.799,101.466,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,145.3
2025-09-12T16:53:12.901,101.568,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.3
2025-09-12T16:53:13.002,101.669,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.3
2025-09-12T16:53:13.104,101.770,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.3
2025-09-12T16:53:13.205,101.872,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.3
2025-09-12T16:53:13.306,101.973,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.3
2025-09-12T16:53:13.408,102.074,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.4
2025-09-12T16:53:13.509,102.176,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.4
2025-09-12T16:53:13.610,102.277,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.4
2025-09-12T16:53:13.712,102.378,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.4
2025-09-12T16:53:13.813,102.479,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.4
2025-09-12T16:53:14.164,102.830,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,145.6
2025-09-12T16:53:14.265,102.932,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,145.6
2025-09-12T16:53:14.366,103.033,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,145.6
2025-09-12T16:53:14.468,103.134,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.3
2025-09-12T16:53:14.569,103.236,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.3
2025-09-12T16:53:14.670,103.337,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.3
2025-09-12T16:53:14.772,103.438,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.3
2025-09-12T16:53:14.873,103.540,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.3
2025-09-12T16:53:14.974,103.641,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.1
2025-09-12T16:53:15.076,103.742,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.1
2025-09-12T16:53:15.177,103.843,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.1
2025-09-12T16:53:15.525,104.192,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.1
2025-09-12T16:53:15.626,104.293,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.7
2025-09-12T16:53:15.728,104.394,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.7
2025-09-12T16:53:15.829,104.495,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.7
2025-09-12T16:53:15.930,104.597,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.7
2025-09-12T16:53:16.031,104.698,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.8
2025-09-12T16:53:16.133,104.799,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.8
2025-09-12T16:53:16.234,104.901,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.8
2025-09-12T16:53:16.336,105.002,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.8
2025-09-12T16:53:16.437,105.104,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.8
2025-09-12T16:53:16.538,105.205,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.1
2025-09-12T16:53:16.951,105.617,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.1
2025-09-12T16:53:17.052,105.719,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.5
2025-09-12T16:53:17.153,105.820,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.5
2025-09-12T16:53:17.255,105.921,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.5
2025-09-12T16:53:17.356,106.023,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.5
2025-09-12T16:53:17.457,106.124,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.5
2025-09-12T16:53:17.558,106.225,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.5
2025-09-12T16:53:17.660,106.326,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.5
2025-09-12T16:53:17.761,106.428,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.5
2025-09-12T16:53:17.862,106.529,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.5
2025-09-12T16:53:17.964,106.630,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.5
2025-09-12T16:53:18.355,107.022,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.6
2025-09-12T16:53:18.456,107.123,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.6
2025-09-12T16:53:18.557,107.224,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.6
2025-09-12T16:53:18.659,107.325,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.6
2025-09-12T16:53:18.760,107.427,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.6
2025-09-12T16:53:18.861,107.528,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.6
2025-09-12T16:53:18.963,107.629,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.6
2025-09-12T16:53:19.064,107.731,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.6
2025-09-12T16:53:19.165,107.832,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.6
2025-09-12T16:53:19.267,107.933,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.6
2025-09-12T16:53:19.368,108.035,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.6
2025-09-12T16:53:19.739,108.406,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.3
2025-09-12T16:53:19.840,108.507,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.3
2025-09-12T16:53:19.942,108.608,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.3
2025-09-12T16:53:20.043,108.710,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.5
2025-09-12T16:53:20.144,108.811,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.5
2025-09-12T16:53:20.246,108.912,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.5
2025-09-12T16:53:20.347,109.014,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.5
2025-09-12T16:53:20.448,109.115,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.5
2025-09-12T16:53:20.549,109.216,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.1
2025-09-12T16:53:20.651,109.317,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.1
2025-09-12T16:53:20.752,109.419,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.1
2025-09-12T16:53:21.096,109.763,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.1
2025-09-12T16:53:21.197,109.864,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.5
2025-09-12T16:53:21.299,109.965,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.5
2025-09-12T16:53:21.400,110.067,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.5
2025-09-12T16:53:21.501,110.168,1,30,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.5
2025-09-12T16:53:21.603,110.269,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.1
2025-09-12T16:53:21.704,110.371,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.1
2025-09-12T16:53:21.805,110.472,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.1
2025-09-12T16:53:21.906,110.573,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.1
2025-09-12T16:53:22.008,110.674,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.1
2025-09-12T16:53:22.109,110.776,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1800,142.1
2025-09-12T16:53:22.569,111.235,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1800,142.1
2025-09-12T16:53:22.670,111.337,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1800,133.2
2025-09-12T16:53:22.771,111.438,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1800,133.2
2025-09-12T16:53:22.873,111.539,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1800,133.2
2025-09-12T16:53:22.974,111.641,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1800,133.2
2025-09-12T16:53:23.075,111.742,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1800,133.2
2025-09-12T16:53:23.177,111.843,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,137.6
2025-09-12T16:53:23.278,111.944,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,137.6
2025-09-12T16:53:23.379,112.046,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,137.6
2025-09-12T16:53:23.480,112.147,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,137.6
2025-09-12T16:53:23.582,112.248,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,137.6
2025-09-12T16:53:23.990,112.657,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.4
2025-09-12T16:53:24.091,112.758,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.4
2025-09-12T16:53:24.193,112.859,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.0
2025-09-12T16:53:24.294,112.961,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.0
2025-09-12T16:53:24.395,113.062,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.0
2025-09-12T16:53:24.497,113.163,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.0
2025-09-12T16:53:24.598,113.265,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.6
2025-09-12T16:53:24.699,113.366,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.6
2025-09-12T16:53:24.801,113.467,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.6
2025-09-12T16:53:24.902,113.569,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.6
2025-09-12T16:53:25.003,113.670,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.6
2025-09-12T16:53:25.360,114.026,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.8
2025-09-12T16:53:25.461,114.128,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.8
2025-09-12T16:53:25.562,114.229,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,146.8
2025-09-12T16:53:25.664,114.331,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.0
2025-09-12T16:53:25.765,114.432,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.0
2025-09-12T16:53:25.867,114.533,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.0
2025-09-12T16:53:25.968,114.635,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.0
2025-09-12T16:53:26.069,114.736,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.0
2025-09-12T16:53:26.171,114.837,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.7
2025-09-12T16:53:26.272,114.939,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.7
2025-09-12T16:53:26.373,115.040,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.7
2025-09-12T16:53:26.725,115.392,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.7
2025-09-12T16:53:26.826,115.493,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.6
2025-09-12T16:53:26.928,115.594,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.6
2025-09-12T16:53:27.029,115.696,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.6
2025-09-12T16:53:27.130,115.797,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.6
2025-09-12T16:53:27.232,115.898,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.7
2025-09-12T16:53:27.333,116.000,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.7
2025-09-12T16:53:27.434,116.101,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.7
2025-09-12T16:53:27.535,116.202,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.7
2025-09-12T16:53:27.637,116.303,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.7
2025-09-12T16:53:27.738,116.405,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.7
2025-09-12T16:53:28.159,116.826,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.7
2025-09-12T16:53:28.261,116.927,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.1
2025-09-12T16:53:28.362,117.029,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.1
2025-09-12T16:53:28.463,117.130,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.1
2025-09-12T16:53:28.565,117.231,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.1
2025-09-12T16:53:28.666,117.333,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.1
2025-09-12T16:53:28.767,117.434,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.1
2025-09-12T16:53:28.869,117.535,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.1
2025-09-12T16:53:28.970,117.637,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.1
2025-09-12T16:53:29.071,117.738,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.1
2025-09-12T16:53:29.173,117.839,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.1
2025-09-12T16:53:29.561,118.228,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.3
2025-09-12T16:53:29.663,118.329,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.3
2025-09-12T16:53:29.764,118.430,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.9
2025-09-12T16:53:29.865,118.532,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.9
2025-09-12T16:53:29.966,118.633,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.9
2025-09-12T16:53:30.068,118.734,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.9
2025-09-12T16:53:30.169,118.836,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.9
2025-09-12T16:53:30.270,118.937,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.6
2025-09-12T16:53:30.372,119.038,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.6
2025-09-12T16:53:30.473,119.140,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.6
2025-09-12T16:53:30.574,119.241,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.6
2025-09-12T16:53:30.916,119.583,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.1
2025-09-12T16:53:31.017,119.684,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.1
2025-09-12T16:53:31.119,119.786,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.1
2025-09-12T16:53:31.220,119.887,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.1
2025-09-12T16:53:31.321,119.988,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,152.7
2025-09-12T16:53:31.423,120.089,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,152.7
2025-09-12T16:53:31.524,120.190,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,152.7
2025-09-12T16:53:31.625,120.292,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,152.7
2025-09-12T16:53:31.726,120.393,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.9
2025-09-12T16:53:31.828,120.494,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.9
2025-09-12T16:53:31.929,120.596,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.9
2025-09-12T16:53:32.334,121.001,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.9
2025-09-12T16:53:32.436,121.102,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.8
2025-09-12T16:53:32.537,121.204,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.8
2025-09-12T16:53:32.639,121.306,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.8
2025-09-12T16:53:32.740,121.407,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.8
2025-09-12T16:53:32.842,121.508,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.8
2025-09-12T16:53:32.943,121.610,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.8
2025-09-12T16:53:33.044,121.711,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.8
2025-09-12T16:53:33.146,121.812,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.8
2025-09-12T16:53:33.247,121.914,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.8
2025-09-12T16:53:33.348,122.015,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.4
2025-09-12T16:53:33.751,122.418,1,31,17,2476.0,49140.0,46664.0,5.0,1852.0,1905,148.4
2025-09-12T16:53:33.853,122.519,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.1
2025-09-12T16:53:33.954,122.621,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.1
2025-09-12T16:53:34.055,122.722,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.1
2025-09-12T16:53:34.157,122.823,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.1
2025-09-12T16:53:34.258,122.924,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.1
2025-09-12T16:53:34.359,123.026,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.3
2025-09-12T16:53:34.460,123.127,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.3
2025-09-12T16:53:34.562,123.228,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.3
2025-09-12T16:53:34.663,123.330,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.3
2025-09-12T16:53:34.764,123.431,1,34,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.3
2025-09-12T16:53:35.116,123.783,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.3
2025-09-12T16:53:35.218,123.884,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.3
2025-09-12T16:53:35.319,123.986,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.3
2025-09-12T16:53:35.420,124.087,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.6
2025-09-12T16:53:35.522,124.188,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.6
2025-09-12T16:53:35.623,124.290,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.6
2025-09-12T16:53:35.724,124.391,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.6
2025-09-12T16:53:35.825,124.492,1,36,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,151.6
2025-09-12T16:53:35.927,124.593,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.7
2025-09-12T16:53:36.028,124.695,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.7
2025-09-12T16:53:36.129,124.796,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.7
2025-09-12T16:53:36.572,125.239,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.3
2025-09-12T16:53:36.673,125.340,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.3
2025-09-12T16:53:36.775,125.441,1,32,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,147.3
2025-09-12T16:53:36.876,125.543,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.1
2025-09-12T16:53:36.977,125.644,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.1
2025-09-12T16:53:37.079,125.745,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.1
2025-09-12T16:53:37.180,125.847,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.1
2025-09-12T16:53:37.282,125.948,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.1
2025-09-12T16:53:37.383,126.050,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.8
2025-09-12T16:53:37.484,126.151,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.8
2025-09-12T16:53:37.586,126.252,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.8
2025-09-12T16:53:37.980,126.647,1,33,18,2476.0,49140.0,46664.0,5.0,1852.0,1905,149.8
2025-09-12T16:53:38.082,126.748,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.2
2025-09-12T16:53:38.183,126.850,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.2
2025-09-12T16:53:38.284,126.951,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.2
2025-09-12T16:53:38.386,127.052,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1905,150.2
2025-09-12T16:53:38.487,127.154,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1890,151.3
2025-09-12T16:53:38.588,127.255,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1890,151.3
2025-09-12T16:53:38.690,127.356,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1890,151.3
2025-09-12T16:53:38.791,127.458,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1890,151.3
2025-09-12T16:53:38.892,127.559,1,35,19,2476.0,49140.0,46664.0,5.0,1852.0,1890,151.3
2025-09-12T16:53:38.994,127.660,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1890,150.8
2025-09-12T16:53:39.334,128.000,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1890,150.8
2025-09-12T16:53:39.435,128.102,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1890,150.8
2025-09-12T16:53:39.536,128.203,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1890,148.8
2025-09-12T16:53:39.638,128.304,1,31,18,2476.0,49140.0,46664.0,5.0,1852.0,1890,148.8
